route_long_name,end_date,route_type,route_text_color,agency_id,route_id,route_color,route_desc,directions,route_url,route_short_name,start_date,direction_id,direction_headsign,direction_name
Villa Chiloé - (M) Plaza Puente Alto,2019-12-31,3,000000,TS,F18,FFC107,,"[{'direction_id': 1, 'route_id': 'F18', 'direction_headsign': 'Villa Chiloé', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F18', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Outbound'}]",,F18,2019-07-06,0,(M) Pza. Puente Alto,Outbound
Plaza Italia - Puente Alto,2019-12-31,3,000000,TS,213e,FFC107,,"[{'direction_id': 1, 'route_id': '213e', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '213e', 'direction_headsign': 'Puente Alto', 'direction_name': 'Outbound'}]",,213e,2019-07-08,1,Pza. Italia,Inbound
Plaza Italia - Puente Alto,2019-12-31,3,000000,TS,213e,FFC107,,"[{'direction_id': 1, 'route_id': '213e', 'direction_headsign': 'Pza. Italia', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '213e', 'direction_headsign': 'Puente Alto', 'direction_name': 'Outbound'}]",,213e,2019-07-08,0,Puente Alto,Outbound
Mapocho - Av. Santa Rosa,2019-12-31,3,FFFFFF,TS,207e,0951BC,,"[{'direction_id': 1, 'route_id': '207e', 'direction_headsign': 'Mapocho', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '207e', 'direction_headsign': 'Av. Santa Rosa', 'direction_name': 'Outbound'}]",,207e,2019-07-08,1,Mapocho,Inbound
Mapocho - Av. Santa Rosa,2019-12-31,3,FFFFFF,TS,207e,0951BC,,"[{'direction_id': 1, 'route_id': '207e', 'direction_headsign': 'Mapocho', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '207e', 'direction_headsign': 'Av. Santa Rosa', 'direction_name': 'Outbound'}]",,207e,2019-07-08,0,Av. Santa Rosa,Outbound
Bajos De Mena - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,F13,FFC107,,"[{'direction_id': 0, 'route_id': 'F13', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F13', 'direction_headsign': 'Bajos de Mena', 'direction_name': 'Inbound'}]",,F13,2019-07-06,0,Mall P. Tobalaba,Outbound
Bajos De Mena - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,F13,FFC107,,"[{'direction_id': 0, 'route_id': 'F13', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F13', 'direction_headsign': 'Bajos de Mena', 'direction_name': 'Inbound'}]",,F13,2019-07-06,1,Bajos de Mena,Inbound
(M) Plaza Puente Alto - Plaza San Bernardo,2019-12-31,3,000000,TS,F03,FFC107,,"[{'direction_id': 1, 'route_id': 'F03', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F03', 'direction_headsign': 'Pza. Sn. Bernardo', 'direction_name': 'Outbound'}]",,F03,2019-07-06,1,(M) Pza. Puente Alto,Inbound
(M) Plaza Puente Alto - Plaza San Bernardo,2019-12-31,3,000000,TS,F03,FFC107,,"[{'direction_id': 1, 'route_id': 'F03', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F03', 'direction_headsign': 'Pza. Sn. Bernardo', 'direction_name': 'Outbound'}]",,F03,2019-07-06,0,Pza. Sn. Bernardo,Outbound
Las Vizcachas - Pie Andino,2019-12-31,3,000000,TS,F11,FFC107,,"[{'direction_id': 1, 'route_id': 'F11', 'direction_headsign': 'Las Vizcachas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F11', 'direction_headsign': 'Pie Andino', 'direction_name': 'Outbound'}]",,F11,2019-07-06,1,Las Vizcachas,Inbound
Las Vizcachas - Pie Andino,2019-12-31,3,000000,TS,F11,FFC107,,"[{'direction_id': 1, 'route_id': 'F11', 'direction_headsign': 'Las Vizcachas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F11', 'direction_headsign': 'Pie Andino', 'direction_name': 'Outbound'}]",,F11,2019-07-06,0,Pie Andino,Outbound
Villa Padre Hurtado - Rivera Rio Maipo,2019-12-31,3,000000,TS,F16,FFC107,,"[{'direction_id': 0, 'route_id': 'F16', 'direction_headsign': 'Rivera Río Maipo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F16', 'direction_headsign': 'Villa P. Hurtado', 'direction_name': 'Inbound'}]",,F16,2019-07-06,0,Rivera Río Maipo,Outbound
Villa Padre Hurtado - Rivera Rio Maipo,2019-12-31,3,000000,TS,F16,FFC107,,"[{'direction_id': 0, 'route_id': 'F16', 'direction_headsign': 'Rivera Río Maipo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F16', 'direction_headsign': 'Villa P. Hurtado', 'direction_name': 'Inbound'}]",,F16,2019-07-06,1,Villa P. Hurtado,Inbound
Mall Plaza Tobalaba - Villa Padre Hurtado,2019-12-31,3,000000,TS,F07,FFC107,,"[{'direction_id': 1, 'route_id': 'F07', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Inbound'}]",,F07,2019-07-06,1,Mall P. Tobalaba,Inbound
Pie Andino - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,F19,FFC107,,"[{'direction_id': 0, 'route_id': 'F19', 'direction_headsign': 'Pie Andino - Mall P. Tobalaba', 'direction_name': 'Outbound'}]",,F19,2019-07-06,0,Pie Andino - Mall P. Tobalaba,Outbound
Villa Padre Hurtado - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,F23,FFC107,,"[{'direction_id': 0, 'route_id': 'F23', 'direction_headsign': 'Villa P. Hurtado - Mall P. Tobalaba', 'direction_name': 'Outbound'}]",,F23,2019-07-06,0,Villa P. Hurtado - Mall P. Tobalaba,Outbound
Casas Viejas -  (M) Elisa Correa,2019-12-31,3,000000,TS,F24,FFC107,,"[{'direction_id': 1, 'route_id': 'F24', 'direction_headsign': 'Casas Viejas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F24', 'direction_headsign': '(M) Elisa Correa', 'direction_name': 'Outbound'}]",,F24,2019-07-06,1,Casas Viejas,Inbound
Casas Viejas -  (M) Elisa Correa,2019-12-31,3,000000,TS,F24,FFC107,,"[{'direction_id': 1, 'route_id': 'F24', 'direction_headsign': 'Casas Viejas', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F24', 'direction_headsign': '(M) Elisa Correa', 'direction_name': 'Outbound'}]",,F24,2019-07-06,0,(M) Elisa Correa,Outbound
(M) La Cisterna - Pie Andino,2019-12-31,3,000000,TS,F06,FFC107,,"[{'direction_id': 0, 'route_id': 'F06', 'direction_headsign': 'Pie Andino', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F06', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,F06,2019-07-06,0,Pie Andino,Outbound
(M) La Cisterna - Pie Andino,2019-12-31,3,000000,TS,F06,FFC107,,"[{'direction_id': 0, 'route_id': 'F06', 'direction_headsign': 'Pie Andino', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F06', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,F06,2019-07-06,1,(M) La Cisterna,Inbound
Pie Andino - (M) Elisa Correa,2019-12-31,3,000000,TS,F09,FFC107,,"[{'direction_id': 0, 'route_id': 'F09', 'direction_headsign': '(M) Elisa Correa', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F09', 'direction_headsign': 'Pie Andino', 'direction_name': 'Inbound'}]",,F09,2019-07-06,0,(M) Elisa Correa,Outbound
Pie Andino - (M) Elisa Correa,2019-12-31,3,000000,TS,F09,FFC107,,"[{'direction_id': 0, 'route_id': 'F09', 'direction_headsign': '(M) Elisa Correa', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F09', 'direction_headsign': 'Pie Andino', 'direction_name': 'Inbound'}]",,F09,2019-07-06,1,Pie Andino,Inbound
San Guillermo - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,F10,FFC107,,"[{'direction_id': 0, 'route_id': 'F10', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F10', 'direction_headsign': 'San Guillermo', 'direction_name': 'Inbound'}]",,F10,2019-07-06,0,Mall P. Tobalaba,Outbound
San Guillermo - Mall Plaza Tobalaba,2019-12-31,3,000000,TS,F10,FFC107,,"[{'direction_id': 0, 'route_id': 'F10', 'direction_headsign': 'Mall P. Tobalaba', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F10', 'direction_headsign': 'San Guillermo', 'direction_name': 'Inbound'}]",,F10,2019-07-06,1,San Guillermo,Inbound
Bajos De Mena - (M) Plaza Puente Alto,2019-12-31,3,000000,TS,F12,FFC107,,"[{'direction_id': 0, 'route_id': 'F12', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F12', 'direction_headsign': 'Bajos de Mena', 'direction_name': 'Inbound'}]",,F12,2019-07-06,0,(M) Pza. Puente Alto,Outbound
Bajos De Mena - (M) Plaza Puente Alto,2019-12-31,3,000000,TS,F12,FFC107,,"[{'direction_id': 0, 'route_id': 'F12', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F12', 'direction_headsign': 'Bajos de Mena', 'direction_name': 'Inbound'}]",,F12,2019-07-06,1,Bajos de Mena,Inbound
Bajos De Mena - (M) Plaza Puente Alto,2019-12-31,3,000000,TS,F13c,FFC107,,"[{'direction_id': 0, 'route_id': 'F13c', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F13c', 'direction_headsign': 'Bajos de Mena', 'direction_name': 'Inbound'}]",,F13c,2019-07-08,0,(M) Pza. Puente Alto,Outbound
Bajos De Mena - (M) Plaza Puente Alto,2019-12-31,3,000000,TS,F13c,FFC107,,"[{'direction_id': 0, 'route_id': 'F13c', 'direction_headsign': '(M) Pza. Puente Alto', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F13c', 'direction_headsign': 'Bajos de Mena', 'direction_name': 'Inbound'}]",,F13c,2019-07-08,1,Bajos de Mena,Inbound
Pie Andino - San Gerónimo,2019-12-31,3,000000,TS,F02,FFC107,,"[{'direction_id': 1, 'route_id': 'F02', 'direction_headsign': 'Pie Andino', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F02', 'direction_headsign': 'San Gerónimo', 'direction_name': 'Outbound'}]",,F02,2019-07-06,1,Pie Andino,Inbound
Pie Andino - San Gerónimo,2019-12-31,3,000000,TS,F02,FFC107,,"[{'direction_id': 1, 'route_id': 'F02', 'direction_headsign': 'Pie Andino', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'F02', 'direction_headsign': 'San Gerónimo', 'direction_name': 'Outbound'}]",,F02,2019-07-06,0,San Gerónimo,Outbound
Villa Padre Hurtado - Casas Viejas,2019-12-31,3,000000,TS,F01,FFC107,,"[{'direction_id': 0, 'route_id': 'F01', 'direction_headsign': 'Casas Viejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F01', 'direction_headsign': 'Villa P. Hurtado', 'direction_name': 'Inbound'}]",,F01,2019-07-06,0,Casas Viejas,Outbound
Villa Padre Hurtado - Casas Viejas,2019-12-31,3,000000,TS,F01,FFC107,,"[{'direction_id': 0, 'route_id': 'F01', 'direction_headsign': 'Casas Viejas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F01', 'direction_headsign': 'Villa P. Hurtado', 'direction_name': 'Inbound'}]",,F01,2019-07-06,1,Villa P. Hurtado,Inbound
Pie Andino - Villa Las Mamiñas,2019-12-31,3,000000,TS,F03c,FFC107,,"[{'direction_id': 0, 'route_id': 'F03c', 'direction_headsign': 'V. Las Mamiñas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F03c', 'direction_headsign': 'Pie Andino', 'direction_name': 'Inbound'}]",,F03c,2019-07-08,0,V. Las Mamiñas,Outbound
Pie Andino - Villa Las Mamiñas,2019-12-31,3,000000,TS,F03c,FFC107,,"[{'direction_id': 0, 'route_id': 'F03c', 'direction_headsign': 'V. Las Mamiñas', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'F03c', 'direction_headsign': 'Pie Andino', 'direction_name': 'Inbound'}]",,F03c,2019-07-08,1,Pie Andino,Inbound
El Castillo - (M) La Cisterna,2019-12-31,3,FFFFFF,TS,G05,0951BC,,"[{'direction_id': 0, 'route_id': 'G05', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G05', 'direction_headsign': 'El Castillo', 'direction_name': 'Inbound'}]",,G05,2019-07-06,0,(M) La Cisterna,Outbound
El Castillo - (M) La Cisterna,2019-12-31,3,FFFFFF,TS,G05,0951BC,,"[{'direction_id': 0, 'route_id': 'G05', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G05', 'direction_headsign': 'El Castillo', 'direction_name': 'Inbound'}]",,G05,2019-07-06,1,El Castillo,Inbound
Rinconada - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,I05,00A77E,,"[{'direction_id': 0, 'route_id': 'I05', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I05', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I05,2019-07-06,0,(M) Lo Ovalle,Outbound
Rinconada - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,I05,00A77E,,"[{'direction_id': 0, 'route_id': 'I05', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I05', 'direction_headsign': 'Rinconada', 'direction_name': 'Inbound'}]",,I05,2019-07-06,1,Rinconada,Inbound
Villa España - (M) La Cisterna,2019-12-31,3,FFFFFF,TS,G22,0951BC,,"[{'direction_id': 1, 'route_id': 'G22', 'direction_headsign': 'Villa España', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'G22', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}]",,G22,2019-07-06,1,Villa España,Inbound
Villa España - (M) La Cisterna,2019-12-31,3,FFFFFF,TS,G22,0951BC,,"[{'direction_id': 1, 'route_id': 'G22', 'direction_headsign': 'Villa España', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'G22', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Outbound'}]",,G22,2019-07-06,0,(M) La Cisterna,Outbound
Lo Blanco - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,G11,0951BC,,"[{'direction_id': 1, 'route_id': 'G11', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'G11', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,G11,2019-07-06,1,Lo Blanco,Inbound
Lo Blanco - (M) Lo Ovalle,2019-12-31,3,FFFFFF,TS,G11,0951BC,,"[{'direction_id': 1, 'route_id': 'G11', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'G11', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Outbound'}]",,G11,2019-07-06,0,(M) Lo Ovalle,Outbound
Estacion Blanco - Santa Rosa P43,2019-12-31,3,FFFFFF,TS,G23,0951BC,,"[{'direction_id': 1, 'route_id': 'G23', 'direction_headsign': 'Estación Lo Blanco', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'G23', 'direction_headsign': 'Santa Rosa P43', 'direction_name': 'Outbound'}]",,G23,2019-07-06,1,Estación Lo Blanco,Inbound
Estacion Blanco - Santa Rosa P43,2019-12-31,3,FFFFFF,TS,G23,0951BC,,"[{'direction_id': 1, 'route_id': 'G23', 'direction_headsign': 'Estación Lo Blanco', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'G23', 'direction_headsign': 'Santa Rosa P43', 'direction_name': 'Outbound'}]",,G23,2019-07-06,0,Santa Rosa P43,Outbound
Lo Blanco - Santa Margarita,2019-12-31,3,FFFFFF,TS,G09,0951BC,,"[{'direction_id': 0, 'route_id': 'G09', 'direction_headsign': 'Santa Margarita', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G09', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Inbound'}]",,G09,2019-07-06,0,Santa Margarita,Outbound
Lo Blanco - Santa Margarita,2019-12-31,3,FFFFFF,TS,G09,0951BC,,"[{'direction_id': 0, 'route_id': 'G09', 'direction_headsign': 'Santa Margarita', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G09', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Inbound'}]",,G09,2019-07-06,1,Lo Blanco,Inbound
Huechuraba - La Pintana,2019-12-31,3,FFFFFF,TS,203,0951BC,,"[{'direction_id': 1, 'route_id': '203', 'direction_headsign': 'Huechuraba', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '203', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}]",,203,2019-07-06,1,Huechuraba,Inbound
Huechuraba - La Pintana,2019-12-31,3,FFFFFF,TS,203,0951BC,,"[{'direction_id': 1, 'route_id': '203', 'direction_headsign': 'Huechuraba', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '203', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}]",,203,2019-07-06,0,La Pintana,Outbound
(M) La Moneda - La Pintana,2019-12-31,3,FFFFFF,TS,229,0951BC,,"[{'direction_id': 1, 'route_id': '229', 'direction_headsign': '(M) La Moneda', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '229', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}]",,229,2019-07-06,1,(M) La Moneda,Inbound
(M) La Moneda - La Pintana,2019-12-31,3,FFFFFF,TS,229,0951BC,,"[{'direction_id': 1, 'route_id': '229', 'direction_headsign': '(M) La Moneda', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '229', 'direction_headsign': 'La Pintana', 'direction_name': 'Outbound'}]",,229,2019-07-06,0,La Pintana,Outbound
(M) Lo Ovalle - Cementerio Metropolitano,2019-12-31,3,FFFFFF,TS,G12,0951BC,,"[{'direction_id': 0, 'route_id': 'G12', 'direction_headsign': 'Cem. Metropolitano', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G12', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Inbound'}]",,G12,2019-07-06,0,Cem. Metropolitano,Outbound
(M) Lo Ovalle - Cementerio Metropolitano,2019-12-31,3,FFFFFF,TS,G12,0951BC,,"[{'direction_id': 0, 'route_id': 'G12', 'direction_headsign': 'Cem. Metropolitano', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G12', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Inbound'}]",,G12,2019-07-06,1,(M) Lo Ovalle,Inbound
(M) La Cisterna - Lo Blanco,2019-12-31,3,FFFFFF,TS,G16,0951BC,,"[{'direction_id': 0, 'route_id': 'G16', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G16', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,G16,2019-07-06,0,Lo Blanco,Outbound
(M) La Cisterna - Lo Blanco,2019-12-31,3,FFFFFF,TS,G16,0951BC,,"[{'direction_id': 0, 'route_id': 'G16', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G16', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,G16,2019-07-06,1,(M) La Cisterna,Inbound
(M) La Cisterna - El Castillo,2019-12-31,3,FFFFFF,TS,G13,0951BC,,"[{'direction_id': 0, 'route_id': 'G13', 'direction_headsign': 'El Castillo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G13', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,G13,2019-07-06,0,El Castillo,Outbound
(M) La Cisterna - El Castillo,2019-12-31,3,FFFFFF,TS,G13,0951BC,,"[{'direction_id': 0, 'route_id': 'G13', 'direction_headsign': 'El Castillo', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G13', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,G13,2019-07-06,1,(M) La Cisterna,Inbound
(M) La Cisterna - Santo Tomás,2019-12-31,3,FFFFFF,TS,G15,0951BC,,"[{'direction_id': 0, 'route_id': 'G15', 'direction_headsign': 'Santo Tomás', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G15', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,G15,2019-07-06,0,Santo Tomás,Outbound
(M) La Cisterna - Santo Tomás,2019-12-31,3,FFFFFF,TS,G15,0951BC,,"[{'direction_id': 0, 'route_id': 'G15', 'direction_headsign': 'Santo Tomás', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G15', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}]",,G15,2019-07-06,1,(M) La Cisterna,Inbound
Lo Blanco - Población Valle Nevado,2019-12-31,3,FFFFFF,TS,G14,0951BC,,"[{'direction_id': 0, 'route_id': 'G14', 'direction_headsign': 'Pob. V. Nevado', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G14', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Inbound'}]",,G14,2019-07-06,0,Pob. V. Nevado,Outbound
Lo Blanco - Población Valle Nevado,2019-12-31,3,FFFFFF,TS,G14,0951BC,,"[{'direction_id': 0, 'route_id': 'G14', 'direction_headsign': 'Pob. V. Nevado', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G14', 'direction_headsign': 'Lo Blanco', 'direction_name': 'Inbound'}]",,G14,2019-07-06,1,Lo Blanco,Inbound
(M) La Cisterna - Angelmo,2019-12-31,3,FFFFFF,TS,228,0951BC,,"[{'direction_id': 1, 'route_id': '228', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '228', 'direction_headsign': 'Angelmó', 'direction_name': 'Outbound'}]",,228,2019-07-06,1,(M) La Cisterna,Inbound
(M) La Cisterna - Angelmo,2019-12-31,3,FFFFFF,TS,228,0951BC,,"[{'direction_id': 1, 'route_id': '228', 'direction_headsign': '(M) La Cisterna', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '228', 'direction_headsign': 'Angelmó', 'direction_name': 'Outbound'}]",,228,2019-07-06,0,Angelmó,Outbound
Villa Los Maitenes - Plaza Oeste,2019-12-31,3,FFFFFF,TS,I24,00A77E,,"[{'direction_id': 0, 'route_id': 'I24', 'direction_headsign': 'Plaza Oeste', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I24', 'direction_headsign': 'Villa Los Maitenes', 'direction_name': 'Inbound'}]",,I24,2019-07-06,0,Plaza Oeste,Outbound
Villa Los Maitenes - Plaza Oeste,2019-12-31,3,FFFFFF,TS,I24,00A77E,,"[{'direction_id': 0, 'route_id': 'I24', 'direction_headsign': 'Plaza Oeste', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'I24', 'direction_headsign': 'Villa Los Maitenes', 'direction_name': 'Inbound'}]",,I24,2019-07-06,1,Villa Los Maitenes,Inbound
(M) Lo Ovalle - Mall Plaza Oeste,2019-12-31,3,FFFFFF,TS,H03,00A77E,,"[{'direction_id': 1, 'route_id': 'H03', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H03', 'direction_headsign': 'Mall Plaza Oeste', 'direction_name': 'Outbound'}]",,H03,2019-07-06,1,(M) Lo Ovalle,Inbound
(M) Lo Ovalle - Mall Plaza Oeste,2019-12-31,3,FFFFFF,TS,H03,00A77E,,"[{'direction_id': 1, 'route_id': 'H03', 'direction_headsign': '(M) Lo Ovalle', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': 'H03', 'direction_headsign': 'Mall Plaza Oeste', 'direction_name': 'Outbound'}]",,H03,2019-07-06,0,Mall Plaza Oeste,Outbound
San Francisco - Lo Herrera,2019-12-31,3,FFFFFF,TS,G07,0951BC,,"[{'direction_id': 0, 'route_id': 'G07', 'direction_headsign': 'Lo Herrera', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G07', 'direction_headsign': 'San Francisco', 'direction_name': 'Inbound'}]",,G07,2019-07-06,0,Lo Herrera,Outbound
San Francisco - Lo Herrera,2019-12-31,3,FFFFFF,TS,G07,0951BC,,"[{'direction_id': 0, 'route_id': 'G07', 'direction_headsign': 'Lo Herrera', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G07', 'direction_headsign': 'San Francisco', 'direction_name': 'Inbound'}]",,G07,2019-07-06,1,San Francisco,Inbound
Plaza San Bernardo - Puente Los Morros,2019-12-31,3,FFFFFF,TS,G02,0951BC,,"[{'direction_id': 0, 'route_id': 'G02', 'direction_headsign': 'Pte. Los Morros', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G02', 'direction_headsign': 'Pza. Sn. Bernardo', 'direction_name': 'Inbound'}]",,G02,2019-07-06,0,Pte. Los Morros,Outbound
Plaza San Bernardo - Puente Los Morros,2019-12-31,3,FFFFFF,TS,G02,0951BC,,"[{'direction_id': 0, 'route_id': 'G02', 'direction_headsign': 'Pte. Los Morros', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': 'G02', 'direction_headsign': 'Pza. Sn. Bernardo', 'direction_name': 'Inbound'}]",,G02,2019-07-06,1,Pza. Sn. Bernardo,Inbound
Maestranza - (M) Santa Ana,2019-12-31,3,FFFFFF,TS,217e,0951BC,,"[{'direction_id': 0, 'route_id': '217e', 'direction_headsign': '(M) Santa Ana', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '217e', 'direction_headsign': 'Maestranza', 'direction_name': 'Inbound'}]",,217e,2019-07-08,0,(M) Santa Ana,Outbound
Maestranza - (M) Santa Ana,2019-12-31,3,FFFFFF,TS,217e,0951BC,,"[{'direction_id': 0, 'route_id': '217e', 'direction_headsign': '(M) Santa Ana', 'direction_name': 'Outbound'}, {'direction_id': 1, 'route_id': '217e', 'direction_headsign': 'Maestranza', 'direction_name': 'Inbound'}]",,217e,2019-07-08,1,Maestranza,Inbound
La Florida - Nos,2019-12-31,3,FFFFFF,TS,211,0951BC,,"[{'direction_id': 1, 'route_id': '211', 'direction_headsign': 'La Florida', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '211', 'direction_headsign': 'Nos', 'direction_name': 'Outbound'}]",,211,2019-07-06,1,La Florida,Inbound
La Florida - Nos,2019-12-31,3,FFFFFF,TS,211,0951BC,,"[{'direction_id': 1, 'route_id': '211', 'direction_headsign': 'La Florida', 'direction_name': 'Inbound'}, {'direction_id': 0, 'route_id': '211', 'direction_headsign': 'Nos', 'direction_name': 'Outbound'}]",,211,2019-07-06,0,Nos,Outbound
